# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	ncRNA	4067310	4067467	+	EEGGAC_04040	188.0	6.7e-26	-	-	-	RFAM:RF02060
contig_1	cds	4067577	4067996	-	EEGGAC_04041	199.0	6.3e-65	0.964	0.876	0.754	UniRef:UniRef50_Q12HQ2
contig_1	cds	4068017	4069399	-	EEGGAC_04042	693.0	3.8e-249	1.028	0.920	0.761	UniRef:UniRef50_Q7VU44
contig_1	cds	4069426	4070289	-	EEGGAC_04043	496.0	1.5e-177	1.0	0.953	0.899	UniRef:UniRef50_P43716
contig_1	cds	4070340	4071881	-	EEGGAC_04044	744.0	5.2e-268	0.996	0.973	0.753	UniRef:UniRef50_O51874
contig_1	cds	4071894	4072427	-	EEGGAC_04045	276.0	4.1e-94	1.0	0.957	0.831	UniRef:UniRef50_Q7NA91
contig_1	cds	4072442	4072912	-	EEGGAC_04046	182.0	6.3e-58	1.013	0.958	0.785	UniRef:UniRef50_A0KQY2
contig_1	cds	4072974	4073213	-	EEGGAC_04047	104.0	1.9e-29	0.937	0.892	0.730	UniRef:UniRef50_A0A1I0DNZ3
contig_1	cds	4073260	4074075	-	EEGGAC_04048	331.0	8.4e-113	0.993	0.947	0.613	UniRef:UniRef50_P0AB98
contig_1	cds	4074084	4074464	-	EEGGAC_04049	136.0	3.3e-40	1.0	0.824	0.603	UniRef:UniRef50_P0ABC0
contig_1	cds	4075081	4075704	-	EEGGAC_04050	338.0	1.8e-117	1.0	0.870	0.802	UniRef:UniRef50_Q7NA87
contig_1	cds	4075768	4077657	-	EEGGAC_04051	1109.0	0.0	1.0	0.904	0.900	UniRef:UniRef50_P0A6U3
contig_1	cds	4078036	4078479	-	EEGGAC_04052	253.0	8.6e-86	1.0	0.891	0.810	UniRef:UniRef50_P03817
contig_1	cds	4078569	4079027	-	EEGGAC_04053	222.0	1.6e-73	0.961	0.890	0.774	UniRef:UniRef50_P0ACI6
contig_1	cds	4079179	4080171	+	EEGGAC_04054	542.0	3.6e-195	0.800	0.892	0.989	UniRef:UniRef50_A0A377E031
contig_1	cds	4080176	4081627	-	EEGGAC_04055	837.0	1.1e-305	1.027	1.0	0.863	UniRef:UniRef50_Q8ZKW3
contig_1	cds	4081621	4083117	-	EEGGAC_04056	810.0	7.4e-294	1.0	0.888	0.821	UniRef:UniRef50_P31473
contig_1	cds	4083340	4085208	+	EEGGAC_04057	1034.0	0.0	1.0	0.931	0.831	UniRef:UniRef50_P63183
contig_1	cds	4085375	4085794	+	EEGGAC_04058	225.0	2.8e-75	1.0	0.972	0.813	UniRef:UniRef50_A7MMV4
contig_1	cds	4085802	4087307	+	EEGGAC_04059	799.0	7.3e-291	0.932	0.994	0.895	UniRef:UniRef50_A0A2X3GG12
contig_1	cds	4087312	4088277	+	EEGGAC_04060	433.0	8.9e-153	0.807	0.992	0.927	UniRef:UniRef50_A0A377PRY9
contig_1	cds	4088302	4089192	+	EEGGAC_04061	343.0	1.2e-116	0.943	0.830	0.631	UniRef:UniRef50_P44737
contig_1	cds	4089318	4090247	+	EEGGAC_04062	469.0	1.6e-166	0.997	0.994	0.808	UniRef:UniRef50_A0A3P8M3X6
contig_1	cds	4090251	4091243	+	EEGGAC_04063	571.0	1.5e-205	1.091	0.997	0.822	UniRef:UniRef50_A8ACQ9
contig_1	cds	4091209	4092636	-	EEGGAC_04064	866.0	2.5e-317	0.981	0.930	1.0	UniRef:UniRef50_P31474
contig_1	cds	4092659	4093351	-	EEGGAC_04065	321.0	4.6e-110	0.987	0.912	0.718	UniRef:UniRef50_P31475
contig_1	rRNA	4093831	4095372	+	EEGGAC_04066	1577.5	8.7e-48	-	-	-	RFAM:RF00177
contig_1	tRNA	4095458	4095533	+	EEGGAC_04067	66.6	-	-	-	-	-
contig_1	ncRNA	4095611	4095719	+	EEGGAC_04068	125.0	1.0e-21	-	-	-	RFAM:RF01830
contig_1	rRNA	4095727	4098631	+	EEGGAC_04069	2869.1	6.0e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	4098725	4098840	+	EEGGAC_04070	93.0	2.2e-15	-	-	-	RFAM:RF00001
contig_1	tRNA	4098895	4098971	+	EEGGAC_04071	85.5	-	-	-	-	-
contig_1	tRNA	4098980	4099055	+	EEGGAC_04072	79.9	-	-	-	-	-
contig_1	cds	4099150	4099989	-	EEGGAC_04073	518.0	1.9e-185	1.254	1.0	0.791	UniRef:UniRef50_P0A2Q0
contig_1	cds	4100108	4100446	+	EEGGAC_04074	211.0	5.9e-73	1.0	1.0	1.0	BlastRules:WP_000841001
contig_1	cds	4100472	4101992	-	EEGGAC_04075	806.0	1.1e-294	0.826	1.0	0.990	UniRef:UniRef50_A0A0H2VCK0
contig_1	ncRNA-region	4102274	4102563	+	-	158.5	4.0e-19	-	-	-	RFAM:RF02744
contig_1	sorf	4102530	4102580	+	EEGGAC_04076	38.9	3.0e-10	1.0	1.0	1.0	UniRef:UniRef50_C1P619
contig_1	cds	4102583	4104229	+	EEGGAC_04077	1016.0	0.0	1.0	0.968	0.922	UniRef:UniRef50_P0DP90
contig_1	cds	4104226	4104489	+	EEGGAC_04078	80.9	9.2e-20	1.046	1.0	0.505	UniRef:UniRef50_A0A068Z5N5
contig_1	cds	4104509	4105438	+	EEGGAC_04079	534.0	2.0e-191	0.990	0.892	0.833	UniRef:UniRef50_P0AB80
contig_1	cds	4105503	4107353	+	EEGGAC_04080	892.0	0.0	0.998	0.865	0.735	UniRef:UniRef50_Q9I6E0
contig_1	cds	4107356	4108900	+	EEGGAC_04081	842.0	1.3e-305	0.953	0.831	0.882	UniRef:UniRef50_P04968
contig_1	cds	4108897	4109787	-	EEGGAC_04082	483.0	6.4e-173	0.834	1.0	0.972	UniRef:UniRef50_A0A455VH64
contig_1	cds	4109937	4111412	+	EEGGAC_04083	760.0	9.1e-277	1.0	1.195	0.821	UniRef:UniRef50_A0A2X1NUP5
contig_1	cds	4111458	4111739	-	EEGGAC_04084	179.0	1.4e-60	0.989	0.989	0.946	BlastRules:WP_001096806
contig_1	cds	4111826	4113847	+	EEGGAC_04085	1254.0	0.0	0.993	0.910	0.939	UniRef:UniRef50_P09980
contig_1	cds	4113894	4115378	-	EEGGAC_04086	595.0	3.5e-209	0.988	0.892	0.631	UniRef:UniRef50_P25552
contig_1	cds	4115514	4116779	-	EEGGAC_04087	600.0	7.0e-214	1.059	0.953	0.688	UniRef:UniRef50_P0A8J8
contig_1	ncRNA-region	4116840	4116939	+	-	69.1	2.1e-10	-	-	-	RFAM:RF02773
contig_1	cds	4116910	4117239	+	EEGGAC_04088	213.0	2.3e-71	1.128	1.0	0.886	UniRef:UniRef50_E0SKQ9
contig_1	cds	4117566	4118825	+	EEGGAC_04089	655.0	1.3e-235	0.995	0.885	0.772	UniRef:UniRef50_Q7NXP1
contig_1	cds	4119065	4120168	+	EEGGAC_04090	632.0	9.5e-229	0.997	0.951	0.861	UniRef:UniRef50_P0AC78
contig_1	cds	4120180	4121226	+	EEGGAC_04091	437.0	2.3e-152	0.974	0.950	0.652	UniRef:UniRef50_A0A4P8SLS1
contig_1	cds	4121282	4122412	+	EEGGAC_04092	473.0	1.3e-164	0.981	0.837	0.645	UniRef:UniRef50_D3VHX4
contig_1	cds	4122409	4123671	+	EEGGAC_04093	522.0	5.6e-183	0.998	0.886	0.637	UniRef:UniRef50_Q45410
contig_1	cds	4123671	4124738	+	EEGGAC_04094	544.0	9.4e-195	0.958	0.991	0.759	UniRef:UniRef50_A0A4U9U1U2
contig_1	cds	4124757	4125638	+	EEGGAC_04095	526.0	3.4e-188	1.0	0.807	0.870	UniRef:UniRef50_P37744
contig_1	cds	4125616	4126290	+	EEGGAC_04096	291.0	8.6e-99	0.996	0.987	0.673	UniRef:UniRef50_A0A0K0HGN3
contig_1	cds	4126295	4127425	+	EEGGAC_04097	598.0	3.0e-214	1.184	1.0	0.721	UniRef:UniRef50_P27833
contig_1	cds	4127427	4128677	+	EEGGAC_04098	629.0	4.8e-227	0.825	0.997	0.983	UniRef:UniRef50_A0A2X3KIZ8
contig_1	cds	4128674	4129753	+	EEGGAC_04099	487.0	3.1e-171	1.0	0.913	0.660	UniRef:UniRef50_P56258
contig_1	cds	4129750	4131102	+	EEGGAC_04100	667.0	1.4e-239	1.038	0.961	0.719	UniRef:UniRef50_P27835
contig_1	cds	4131105	4131845	+	EEGGAC_04101	283.0	7.0e-95	1.0	0.984	0.557	UniRef:UniRef50_A0AA42EID2
contig_1	cds	4132036	4133421	+	EEGGAC_04102	831.0	1.9e-303	0.998	0.893	0.917	UniRef:UniRef50_P27837
contig_1	tRNA	4133524	4133600	+	EEGGAC_04103	82.2	-	-	-	-	-
contig_1	tRNA	4133659	4133734	+	EEGGAC_04104	78.7	-	-	-	-	-
contig_1	tRNA	4133755	4133841	+	EEGGAC_04105	67.1	-	-	-	-	-
contig_1	tRNA	4133884	4133960	+	EEGGAC_04106	82.4	-	-	-	-	-
contig_1	cds	4134107	4135342	+	EEGGAC_04107	563.0	1.5e-199	1.0	0.930	0.606	UniRef:UniRef50_P25550
contig_1	cds	4135444	4137099	-	EEGGAC_04108	1109.0	0.0	1.0	1.0	0.984	BlastRules:WP_000395863
contig_1	ncRNA	4137524	4137730	+	EEGGAC_04109	221.5	1.6e-33	-	-	-	RFAM:RF00083
contig_1	ncRNA	4137526	4137674	+	EEGGAC_04110	65.5	4.7e-11	-	-	-	RFAM:RF00128
contig_1	cds	4137778	4138974	-	EEGGAC_04111	550.0	1.6e-194	1.171	0.996	0.620	UniRef:UniRef50_P0ACB7
contig_1	cds	4138977	4140212	-	EEGGAC_04112	541.0	5.3e-191	0.893	0.844	0.823	UniRef:UniRef50_A0A3S4EFV5
contig_1	cds	4140234	4140974	-	EEGGAC_04113	278.0	5.6e-93	1.0	1.004	0.569	UniRef:UniRef50_A0A0J8YX47
contig_1	cds	4140971	4141933	-	EEGGAC_04114	466.0	3.8e-164	1.134	1.0	0.669	UniRef:UniRef50_Q6CZG3
contig_1	cds	4142299	4144845	+	EEGGAC_04115	1702.0	0.0	1.059	1.0	0.939	UniRef:UniRef50_Q59119
contig_1	cds	4144885	4145205	-	EEGGAC_04116	135.0	1.3e-40	1.019	0.956	0.565	UniRef:UniRef50_C5BBD2
contig_1	cds	4145671	4145874	+	EEGGAC_04117	90.5	4.9e-24	1.0	0.827	0.672	UniRef:UniRef50_H5V6H7
contig_1	cds	4145911	4146735	+	EEGGAC_04118	386.0	4.5e-134	1.004	0.881	0.695	UniRef:UniRef50_A0A1Y0CYQ9
contig_1	cds	4146732	4147439	+	EEGGAC_04119	306.0	4.5e-104	0.940	0.895	0.665	UniRef:UniRef50_P23305
contig_1	cds	4147436	4148332	+	EEGGAC_04120	538.0	4.5e-196	1.007	1.0	0.900	BlastRules:WP_000132874
contig_1	cds	4148332	4149048	+	EEGGAC_04121	410.0	6.7e-145	0.992	0.871	0.860	UniRef:UniRef50_P0ADP0
contig_1	cds	4149132	4151294	+	EEGGAC_04122	1420.0	0.0	1.0	0.921	0.996	UniRef:UniRef50_P03018
contig_1	cds	4151339	4151779	-	EEGGAC_04123	-	-	-	-	-	-
contig_1	cds	4151807	4152241	-	EEGGAC_04124	-	-	-	-	-	-
contig_1	cds	4152324	4153088	-	EEGGAC_04125	489.0	8.6e-176	1.0	0.891	0.972	UniRef:UniRef50_P27840
contig_1	cds	4153458	4154408	+	EEGGAC_04126	608.0	3.6e-220	1.0	0.861	0.994	UniRef:UniRef50_P0A2R8
contig_1	cds	4154451	4154831	-	EEGGAC_04127	227.0	1.6e-76	1.0	1.0	0.881	UniRef:UniRef50_A0AAQ1Q6S1
contig_1	cds	4154845	4155225	-	EEGGAC_04128	192.0	1.2e-62	1.0	0.851	0.778	UniRef:UniRef50_A0A427UPH3
contig_1	cds	4155320	4156210	-	EEGGAC_04129	529.0	3.6e-190	1.0	0.949	0.902	UniRef:UniRef50_A0A156JPX3
contig_1	cds	4156262	4156729	-	EEGGAC_04130	205.0	9.7e-67	0.974	0.904	0.649	UniRef:UniRef50_A0A2G0QE88
contig_1	cds	4156894	4157763	+	EEGGAC_04131	414.0	3.8e-145	0.893	0.869	0.717	UniRef:UniRef50_D1P2V8
contig_1	cds	4157890	4159725	+	EEGGAC_04132	787.0	1.7e-281	0.997	0.928	0.626	UniRef:UniRef50_K6ZXG4
contig_1	cds	4159789	4160409	+	EEGGAC_04133	402.0	1.2e-142	1.0	0.841	0.990	UniRef:UniRef50_P0AG38
contig_1	cds	4160471	4161091	-	EEGGAC_04134	364.0	2.5e-128	1.0	1.0	0.913	UniRef:UniRef50_A0A6N3FR29
contig_1	cds	4161202	4162224	+	EEGGAC_04135	599.0	6.4e-216	0.988	0.866	0.836	UniRef:UniRef50_P07000
contig_1	cds	4162232	4163032	+	EEGGAC_04136	417.0	2.4e-147	0.996	0.985	0.747	UniRef:UniRef50_A0A375AFS0
contig_1	cds	4163108	4164007	+	EEGGAC_04137	593.0	7.2e-218	1.0	1.0	0.997	BlastRules:WP_001196238
contig_1	cds	4163895	4164848	-	EEGGAC_04138	474.0	3.2e-168	0.937	0.931	0.771	UniRef:UniRef50_G8LK47
contig_1	cds	4165084	4167345	+	EEGGAC_04139	1483.0	0.0	1.078	1.0	0.917	UniRef:UniRef50_Q8X8L5
contig_1	cds	4167384	4168199	-	EEGGAC_04140	322.0	2.3e-109	0.963	0.929	0.579	UniRef:UniRef50_A0A084ZTT4
contig_1	cds	4168461	4169222	+	EEGGAC_04141	472.0	1.9e-168	0.992	0.818	0.964	UniRef:UniRef50_P12758
contig_1	cds	4169363	4170790	+	EEGGAC_04142	404.0	3.5e-136	0.876	0.935	0.541	UniRef:UniRef50_E1SND4
contig_1	cds	4170885	4171640	+	EEGGAC_04143	310.0	1.4e-105	0.992	0.992	0.643	UniRef:UniRef50_Q21H69
contig_1	cds	4171654	4172259	+	EEGGAC_04144	340.0	5.4e-121	1.0	1.0	0.871	BlastRules:WP_001116086
contig_1	ncRNA	4172008	4172259	+	EEGGAC_04145	319.6	3.6e-47	-	-	-	RFAM:RF02757
contig_1	cds	4172256	4173896	+	EEGGAC_04146	1014.0	0.0	0.998	0.882	0.892	UniRef:UniRef50_P0A6A0
contig_1	cds	4173975	4174244	+	EEGGAC_04147	159.0	8.3e-51	1.0	0.864	1.0	UniRef:UniRef50_P69428
contig_1	cds	4174248	4174763	+	EEGGAC_04148	144.0	1.2e-42	0.842	1.014	0.646	UniRef:UniRef50_D3UZ77
contig_1	cds	4174766	4175542	+	EEGGAC_04149	280.0	8.7e-93	0.895	0.805	0.597	UniRef:UniRef50_G4QJK5
contig_1	cds	4175584	4176366	+	EEGGAC_04150	419.0	1.6e-147	0.992	0.878	0.760	UniRef:UniRef50_D2TUZ4
contig_1	cds	4176363	4176851	-	EEGGAC_04151	206.0	3.5e-67	1.006	0.959	0.601	UniRef:UniRef50_P0AFW0
contig_1	cds	4177018	4178511	+	EEGGAC_04152	819.0	1.1e-298	0.980	0.996	0.789	UniRef:UniRef50_Q2SQ75
contig_1	cds	4178557	4179258	+	EEGGAC_04153	351.0	7.3e-122	1.0	0.896	0.742	UniRef:UniRef50_E0WT32
contig_1	cds	4179449	4180612	-	EEGGAC_04154	574.0	6.9e-205	0.997	0.944	0.741	UniRef:UniRef50_Q5E8X7
contig_1	cds	4180622	4182811	-	EEGGAC_04155	1373.0	0.0	1.019	0.946	0.933	UniRef:UniRef50_Q9KNI1
contig_1	cds	4183001	4184332	+	EEGGAC_04156	785.0	1.5e-286	0.923	0.891	0.929	UniRef:UniRef50_P21165
contig_1	cds	4184332	4184946	+	EEGGAC_04157	251.0	3.3e-83	0.990	0.906	0.629	UniRef:UniRef50_P27862
contig_1	cds	4184985	4186436	+	EEGGAC_04158	646.0	4.8e-230	1.066	1.0	0.643	UniRef:UniRef50_P44843
contig_1	cds	4186448	4186993	+	EEGGAC_04159	276.0	7.2e-94	0.967	0.845	0.743	UniRef:UniRef50_P0ACB4
contig_1	rRNA	4187370	4188911	+	EEGGAC_04160	1577.5	8.7e-48	-	-	-	RFAM:RF00177
contig_1	tRNA	4188980	4189056	+	EEGGAC_04161	75.8	-	-	-	-	-
contig_1	tRNA	4189099	4189174	+	EEGGAC_04162	78.1	-	-	-	-	-
contig_1	ncRNA	4189242	4189350	+	EEGGAC_04163	125.0	1.0e-21	-	-	-	RFAM:RF01830
contig_1	rRNA	4189358	4192262	+	EEGGAC_04164	2869.2	6.0e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	4192356	4192471	+	EEGGAC_04165	93.0	2.2e-15	-	-	-	RFAM:RF00001
contig_1	cds	4192574	4193101	-	EEGGAC_04166	332.0	3.4e-116	0.977	0.822	0.982	UniRef:UniRef50_P32125
contig_1	cds	4193083	4193667	-	EEGGAC_04167	258.0	3.4e-86	0.985	0.880	0.660	UniRef:UniRef50_P32173
contig_1	cds	4193737	4194006	+	EEGGAC_04168	102.0	3.1e-28	0.978	0.837	0.575	UniRef:UniRef50_P0ADP9
contig_1	cds	4194083	4195069	+	EEGGAC_04169	673.0	1.9e-248	1.0	1.0	0.997	BlastRules:WP_001065497
contig_1	cds	4195086	4195712	+	EEGGAC_04170	299.0	8.9e-102	1.005	0.843	0.694	UniRef:UniRef50_Q9X6N0
contig_1	cds	4195867	4197297	+	EEGGAC_04171	892.0	0.0	1.063	1.0	0.919	UniRef:UniRef50_P32128
contig_1	cds	4197338	4198270	-	EEGGAC_04172	574.0	2.3e-208	0.881	0.996	0.996	UniRef:UniRef50_A0A377DDZ7
contig_1	cds	4198390	4198575	-	EEGGAC_04173	-	-	-	-	-	-
contig_1	cds	4198634	4201420	+	EEGGAC_04174	1326.0	0.0	1.015	0.937	0.729	UniRef:UniRef50_G2E0J3
contig_1	ncRNA	4201558	4201676	+	EEGGAC_04175	122.8	2.8e-22	-	-	-	RFAM:RF00021
contig_1	cds	4201802	4202434	-	EEGGAC_04176	288.0	8.0e-98	0.962	0.898	0.743	UniRef:UniRef50_Q8E8J7
contig_1	ncRNA	4202705	4202958	+	EEGGAC_04177	278.0	1.1e-39	-	-	-	RFAM:RF00084
contig_1	cds	4203016	4203525	+	EEGGAC_04178	-	-	-	-	-	-
contig_1	cds	4203714	4205087	+	EEGGAC_04179	898.0	0.0	0.972	0.890	0.993	UniRef:UniRef50_P32131
contig_1	cds	4205277	4205387	-	EEGGAC_04180	68.6	2.2e-16	1.0	1.0	1.0	UniRef:UniRef50_C1P620
contig_1	cds	4205499	4206908	-	EEGGAC_04181	527.0	1.3e-183	1.049	0.969	0.579	UniRef:UniRef50_A0A519ZKQ6
contig_1	cds	4206920	4207969	-	EEGGAC_04182	637.0	6.4e-231	0.983	0.896	0.939	UniRef:UniRef50_P0AFB5
contig_1	cds	4208143	4209552	-	EEGGAC_04183	627.0	1.3e-223	0.989	0.977	0.657	UniRef:UniRef50_A0A7V8WL33
contig_1	ncRNA	4209736	4209843	+	EEGGAC_04184	133.1	5.1e-23	-	-	-	RFAM:RF02755
contig_1	cds	4209925	4211748	+	EEGGAC_04185	762.0	6.5e-271	0.992	0.865	0.641	UniRef:UniRef50_Q9HU67
contig_1	cds	4211965	4212675	+	EEGGAC_04186	465.0	9.2e-167	1.097	1.0	0.907	UniRef:UniRef50_P0ACM9
contig_1	cds	4212683	4213078	+	EEGGAC_04187	-	-	-	-	-	-
contig_1	cds	4213048	4213794	-	EEGGAC_04188	511.0	3.0e-184	1.0	0.810	0.972	UniRef:UniRef50_A0A854BIN2
contig_1	cds	4213914	4214225	-	EEGGAC_04189	119.0	1.5e-34	1.0	1.0	0.592	UniRef:UniRef50_A0A1N6MX57
contig_1	ncRNA	4214107	4214229	-	EEGGAC_04190	150.3	1.3e-25	-	-	-	RFAM:RF01387
contig_1	cds	4214310	4214924	+	EEGGAC_04191	400.0	7.3e-142	1.0	0.816	0.985	UniRef:UniRef50_A0A376MMD1
contig_1	cds	4215026	4216291	+	EEGGAC_04192	820.0	4.4e-301	1.0	0.952	1.0	UniRef:UniRef50_P32135
contig_1	cds	4216383	4217141	-	EEGGAC_04193	499.0	5.2e-180	1.0	1.0	0.940	UniRef:UniRef50_P76773
contig_1	cds	4217142	4218545	-	EEGGAC_04194	597.0	3.1e-211	0.974	0.890	0.648	UniRef:UniRef50_P32136
contig_1	cds	4218586	4219971	-	EEGGAC_04195	828.0	1.9e-302	0.980	0.885	0.883	UniRef:UniRef50_P32136
contig_1	cds	4220017	4222053	-	EEGGAC_04196	1428.0	0.0	1.0	1.0	0.990	BlastRules:WP_000380843
contig_1	cds	4222258	4223160	-	EEGGAC_04197	564.0	1.4e-203	1.143	0.994	0.816	UniRef:UniRef50_P32139
contig_1	cds	4223228	4224469	-	EEGGAC_04198	836.0	3.4e-310	1.0	1.0	0.927	BlastRules:WP_000870946
contig_1	cds	4224485	4225363	-	EEGGAC_04199	509.0	7.0e-185	1.0	1.0	0.880	BlastRules:WP_001067413
contig_1	cds	4225387	4226283	-	EEGGAC_04200	384.0	2.6e-132	0.997	0.820	0.636	UniRef:UniRef50_P0A9V8
contig_1	cds	4226451	4227347	+	EEGGAC_04201	586.0	3.7e-215	1.0	1.0	0.993	BlastRules:WP_000621656
contig_1	cds	4227381	4228166	+	EEGGAC_04202	438.0	3.6e-155	0.977	0.879	0.875	UniRef:UniRef50_P32144
contig_1	cds	4228265	4228864	+	EEGGAC_04203	234.0	4.4e-77	0.970	0.965	0.549	UniRef:UniRef50_A0A1V2BF21
contig_1	cds	4228858	4229730	+	EEGGAC_04204	424.0	7.4e-149	0.990	0.891	0.808	UniRef:UniRef50_P0A8K8
contig_1	cds	4229727	4230164	+	EEGGAC_04205	273.0	3.3e-94	0.966	0.903	1.0	UniRef:UniRef50_P0A6M4
contig_1	cds	4230209	4231150	+	EEGGAC_04206	635.0	5.2e-234	1.0	1.0	0.997	BlastRules:WP_001297068
contig_1	cds	4231566	4233380	+	EEGGAC_04207	1154.0	0.0	1.0	0.979	0.978	UniRef:UniRef50_W1W2B9
contig_1	cds	4234076	4234294	+	EEGGAC_04208	140.0	9.0e-44	1.0	0.889	1.0	UniRef:UniRef50_Q8FBE9
contig_1	cds	4234513	4234755	+	EEGGAC_04209	144.0	3.6e-45	1.0	1.0	0.900	UniRef:UniRef50_E3G5J9
contig_1	cds	4234715	4234843	+	EEGGAC_04210	-	-	-	-	-	-
contig_1	cds	4234937	4235866	-	EEGGAC_04211	434.0	7.3e-152	1.0	0.901	0.670	UniRef:UniRef50_P13024
contig_1	cds	4235863	4236498	-	EEGGAC_04212	333.0	1.6e-115	0.934	0.853	0.812	UniRef:UniRef50_P0AEL0
contig_1	cds	4236495	4237397	-	EEGGAC_04213	634.0	3.8e-234	1.0	1.0	1.0	BlastRules:WP_000331377
contig_1	cds	4237410	4240460	-	EEGGAC_04214	1597.0	0.0	0.829	1.0	0.903	UniRef:UniRef50_A0A5H7CWS7
contig_1	ncRNA-region	4239820	4239878	-	-	84.4	2.6e-13	-	-	-	RFAM:RF01989
contig_1	cds	4240654	4241487	+	EEGGAC_04215	404.0	5.9e-141	0.993	0.844	0.753	UniRef:UniRef50_P32177
contig_1	cds	4241537	4242199	+	EEGGAC_04216	363.0	5.8e-127	0.891	0.817	0.949	UniRef:UniRef50_A0A0H2Z4H3
contig_1	cds	4242620	4244014	+	EEGGAC_04217	494.0	1.1e-171	1.009	1.038	0.573	UniRef:UniRef50_A7MPW9
contig_1	cds	4244055	4244369	-	EEGGAC_04218	-	-	-	-	-	-
contig_1	cds	4244379	4245203	-	EEGGAC_04219	513.0	5.3e-185	0.989	0.975	0.908	UniRef:UniRef50_A4WG94
contig_1	cds	4245286	4246545	-	EEGGAC_04220	541.0	1.6e-190	0.998	0.895	0.603	UniRef:UniRef50_P32170
contig_1	cds	4246542	4248011	-	EEGGAC_04221	712.0	3.7e-258	1.0	1.264	0.777	UniRef:UniRef50_A0A6L3XZQ8
contig_1	cds	4248299	4249135	+	EEGGAC_04222	414.0	2.7e-145	0.996	0.923	0.740	UniRef:UniRef50_P09377
contig_1	cds	4249119	4250057	+	EEGGAC_04223	575.0	7.6e-208	0.936	0.854	0.976	UniRef:UniRef50_P09378
contig_1	cds	4250054	4251088	-	EEGGAC_04224	677.0	1.6e-247	1.0	0.980	0.994	UniRef:UniRef50_B7UNM8
contig_1	cds	4251373	4251993	+	EEGGAC_04225	402.0	1.2e-142	1.238	1.0	0.808	UniRef:UniRef50_P00448
contig_1	cds	4252295	4253236	+	EEGGAC_04226	432.0	1.8e-152	1.0	1.164	0.808	UniRef:UniRef50_A0A3S4JW27
contig_1	cds	4253385	4254059	+	EEGGAC_04227	370.0	9.4e-130	1.0	0.889	0.768	UniRef:UniRef50_P32157
contig_1	ncRNA	4254073	4254150	-	EEGGAC_04228	78.0	1.6e-11	-	-	-	RFAM:RF02564
contig_1	cds	4254164	4255537	-	EEGGAC_04229	439.0	1.1e-149	0.989	0.983	0.527	UniRef:UniRef50_Q6CZ41
contig_1	cds	4255534	4256232	-	EEGGAC_04230	426.0	2.6e-151	1.0	0.869	0.922	UniRef:UniRef50_P0AE88
contig_1	cds	4256382	4256882	+	EEGGAC_04231	284.0	1.5e-97	0.952	0.873	0.981	UniRef:UniRef50_P0AE85
contig_1	cds	4257069	4258049	-	EEGGAC_04232	356.0	9.2e-121	0.997	0.895	0.563	UniRef:UniRef50_A0A7D3UIT7
contig_1	cds	4258119	4258412	-	EEGGAC_04233	110.0	3.1e-31	1.0	1.0	0.557	UniRef:UniRef50_A0AAJ0YDZ1
contig_1	cds	4258549	4258821	+	EEGGAC_04234	96.3	1.5e-25	1.0	0.818	0.522	UniRef:UniRef50_D4DZ78
contig_1	cds	4258991	4259491	+	EEGGAC_04235	337.0	7.1e-119	1.0	0.960	1.0	UniRef:UniRef50_P07696
contig_1	cds	4259555	4259779	+	EEGGAC_04236	141.0	5.5e-44	1.0	0.871	0.986	UniRef:UniRef50_Q06422
contig_1	cds	4259779	4260078	+	EEGGAC_04237	162.0	1.3e-51	0.970	0.800	0.906	UniRef:UniRef50_Q06423
contig_1	cds	4260081	4260305	+	EEGGAC_04238	141.0	4.2e-44	1.027	1.0	0.947	UniRef:UniRef50_Q06424
contig_1	cds	4260302	4260577	+	EEGGAC_04239	104.0	5.0e-29	0.967	0.889	0.545	UniRef:UniRef50_P41061
contig_1	cds	4260567	4262855	+	EEGGAC_04240	1493.0	0.0	1.0	0.896	0.976	UniRef:UniRef50_Q06419
contig_1	cds	4263083	4265290	-	EEGGAC_04241	871.0	7.9e-311	1.022	0.992	0.617	UniRef:UniRef50_A0A0H2YXN2
contig_1	cds	4265766	4266800	-	EEGGAC_04242	660.0	6.1e-240	1.145	0.995	0.860	UniRef:UniRef50_P25480
contig_1	cds	4266800	4268572	-	EEGGAC_04243	1133.0	0.0	1.134	1.0	0.880	UniRef:UniRef50_P25479
contig_1	cds	4268746	4269600	+	EEGGAC_04244	355.0	7.6e-122	1.004	0.934	0.656	UniRef:UniRef50_UPI002FC890D0
contig_1	cds	4269659	4270732	+	EEGGAC_04245	606.0	1.1e-218	0.989	0.962	0.844	UniRef:UniRef50_A0A5E7VMM2
contig_1	cds	4270736	4271479	+	EEGGAC_04246	448.0	2.7e-159	0.992	0.831	0.967	UniRef:UniRef50_P25476
contig_1	cds	4271579	4272088	+	EEGGAC_04247	309.0	7.6e-107	1.296	1.0	0.767	UniRef:UniRef50_P25475
contig_1	cds	4272088	4272291	+	EEGGAC_04248	82.8	5.4e-21	1.0	0.838	0.642	UniRef:UniRef50_A0A0C5DUR4
