# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	3969976	3970938	-	LBAHFK_03961	639.0	1.5e-232	1.0	0.909	1.0	UniRef:UniRef50_P0A796
contig_1	cds	3971119	3972021	-	LBAHFK_03962	-	-	1.0	1.0	1.0	NCBIProtein:BAE77395.1
contig_1	cds	3972258	3972476	-	LBAHFK_03963	157.0	1.1e-52	1.0	1.0	0.986	BlastRules:WP_000468310
contig_1	cds	3972558	3973721	-	LBAHFK_03964	582.0	2.5e-208	1.010	0.970	0.780	UniRef:UniRef50_V3PXE1
contig_1	cds	3973721	3974200	-	LBAHFK_03965	261.0	8.0e-89	1.019	1.0	0.784	UniRef:UniRef50_A0A3B0LXG9
contig_1	cds	3974215	3976662	-	LBAHFK_03966	1270.0	0.0	0.937	0.940	0.919	UniRef:UniRef50_A0A376TE73
contig_1	cds	3976807	3977082	-	LBAHFK_03967	133.0	1.6e-40	0.945	0.925	0.791	UniRef:UniRef50_V5TXL7
contig_1	cds	3977139	3977657	-	LBAHFK_03968	327.0	2.7e-114	0.994	0.919	0.947	UniRef:UniRef50_P22502
contig_1	cds	3977670	3978860	-	LBAHFK_03969	552.0	3.2e-197	0.871	1.0	0.803	UniRef:UniRef50_A0A851G1C2
contig_1	cds	3979647	3980684	-	LBAHFK_03970	288.0	1.0e-93	0.887	0.848	0.556	UniRef:UniRef50_A0A1I7E5F8
contig_1	cds	3981050	3981577	-	LBAHFK_03971	284.0	6.5e-98	0.840	1.0	0.966	UniRef:UniRef50_A0A5T8J998
contig_1	cds	3981581	3984334	-	LBAHFK_03972	1170.0	0.0	1.080	1.016	0.642	UniRef:UniRef50_A0A9E7J710
contig_1	cds	3984345	3984875	-	LBAHFK_03973	326.0	4.6e-114	0.994	0.989	0.874	UniRef:UniRef50_A0A8S0FEP5
contig_1	cds	3984868	3985776	-	LBAHFK_03974	533.0	2.0e-191	1.066	1.0	0.898	UniRef:UniRef50_P51767
contig_1	cds	3985781	3986128	-	LBAHFK_03975	134.0	7.3e-40	0.965	0.895	0.604	UniRef:UniRef50_B4F0J8
contig_1	cds	3986125	3986760	-	LBAHFK_03976	315.0	3.9e-109	0.806	1.0	0.965	UniRef:UniRef50_W1J949
contig_1	cds	3986827	3987279	-	LBAHFK_03977	261.0	7.2e-89	1.200	1.0	0.806	UniRef:UniRef50_P36934
contig_1	cds	3987272	3987739	-	LBAHFK_03978	222.0	9.3e-74	1.0	1.0	0.697	UniRef:UniRef50_E3G777
contig_1	cds	3987702	3987860	-	LBAHFK_03979	80.1	1.9e-20	1.0	0.912	0.712	UniRef:UniRef50_L0MD08
contig_1	cds	3987847	3988272	-	LBAHFK_03980	233.0	2.1e-78	0.908	0.821	0.984	UniRef:UniRef50_P51770
contig_1	cds	3988260	3988685	-	LBAHFK_03981	228.0	2.7e-76	1.021	1.0	0.882	UniRef:UniRef50_P51769
contig_1	cds	3988700	3989197	-	LBAHFK_03982	206.0	5.4e-67	0.945	0.867	0.654	UniRef:UniRef50_A0A291LBI6
contig_1	cds	3989197	3989478	-	LBAHFK_03983	160.0	1.3e-50	1.323	1.0	0.756	UniRef:UniRef50_P51773
contig_1	cds	3989482	3989685	-	LBAHFK_03984	82.8	5.4e-21	1.0	0.838	0.642	UniRef:UniRef50_A0A0C5DUR4
contig_1	cds	3989685	3990194	-	LBAHFK_03985	309.0	7.6e-107	1.296	1.0	0.767	UniRef:UniRef50_P25475
contig_1	cds	3990294	3991037	-	LBAHFK_03986	448.0	2.7e-159	0.992	0.831	0.967	UniRef:UniRef50_P25476
contig_1	cds	3991041	3992114	-	LBAHFK_03987	606.0	1.1e-218	0.989	0.962	0.844	UniRef:UniRef50_A0A5E7VMM2
contig_1	cds	3992173	3993027	-	LBAHFK_03988	355.0	7.6e-122	1.004	0.934	0.656	UniRef:UniRef50_UPI002FC890D0
contig_1	cds	3993201	3994973	+	LBAHFK_03989	1133.0	0.0	1.134	1.0	0.880	UniRef:UniRef50_P25479
contig_1	cds	3994973	3996007	+	LBAHFK_03990	660.0	6.1e-240	1.145	0.995	0.860	UniRef:UniRef50_P25480
contig_1	cds	3996483	3998690	+	LBAHFK_03991	871.0	7.9e-311	1.022	0.992	0.617	UniRef:UniRef50_A0A0H2YXN2
contig_1	cds	3998918	4001206	-	LBAHFK_03992	1493.0	0.0	1.0	0.896	0.976	UniRef:UniRef50_Q06419
contig_1	cds	4001196	4001471	-	LBAHFK_03993	104.0	5.0e-29	0.967	0.889	0.545	UniRef:UniRef50_P41061
contig_1	cds	4001468	4001692	-	LBAHFK_03994	141.0	4.2e-44	1.027	1.0	0.947	UniRef:UniRef50_Q06424
contig_1	cds	4001695	4001994	-	LBAHFK_03995	162.0	1.3e-51	0.970	0.800	0.906	UniRef:UniRef50_Q06423
contig_1	cds	4001994	4002218	-	LBAHFK_03996	141.0	5.5e-44	1.0	0.871	0.986	UniRef:UniRef50_Q06422
contig_1	cds	4002282	4002782	-	LBAHFK_03997	337.0	7.1e-119	1.0	0.960	1.0	UniRef:UniRef50_P07696
contig_1	cds	4002952	4003224	-	LBAHFK_03998	96.3	1.5e-25	1.0	0.818	0.522	UniRef:UniRef50_D4DZ78
contig_1	cds	4003361	4003654	+	LBAHFK_03999	110.0	3.1e-31	1.0	1.0	0.557	UniRef:UniRef50_A0AAJ0YDZ1
contig_1	cds	4003724	4004704	+	LBAHFK_04000	356.0	9.2e-121	0.997	0.895	0.563	UniRef:UniRef50_A0A7D3UIT7
contig_1	cds	4004891	4005391	-	LBAHFK_04001	284.0	1.5e-97	0.952	0.873	0.981	UniRef:UniRef50_P0AE85
contig_1	cds	4005541	4006239	+	LBAHFK_04002	426.0	2.6e-151	1.0	0.869	0.922	UniRef:UniRef50_P0AE88
contig_1	cds	4006236	4007609	+	LBAHFK_04003	439.0	1.1e-149	0.989	0.983	0.527	UniRef:UniRef50_Q6CZ41
contig_1	ncRNA	4007623	4007700	+	LBAHFK_04004	78.0	1.6e-11	-	-	-	RFAM:RF02564
contig_1	cds	4007714	4008388	-	LBAHFK_04005	370.0	9.4e-130	1.0	0.889	0.768	UniRef:UniRef50_P32157
contig_1	cds	4008537	4009478	-	LBAHFK_04006	432.0	1.8e-152	1.0	1.164	0.808	UniRef:UniRef50_A0A3S4JW27
contig_1	cds	4009780	4010400	-	LBAHFK_04007	402.0	1.2e-142	1.238	1.0	0.808	UniRef:UniRef50_P00448
contig_1	cds	4010685	4011719	+	LBAHFK_04008	677.0	1.6e-247	1.0	0.980	0.994	UniRef:UniRef50_B7UNM8
contig_1	cds	4011716	4012654	-	LBAHFK_04009	575.0	7.6e-208	0.936	0.854	0.976	UniRef:UniRef50_P09378
contig_1	cds	4012638	4013474	-	LBAHFK_04010	414.0	2.7e-145	0.996	0.923	0.740	UniRef:UniRef50_P09377
contig_1	cds	4013762	4015231	+	LBAHFK_04011	712.0	3.7e-258	1.0	1.264	0.777	UniRef:UniRef50_A0A6L3XZQ8
contig_1	cds	4015228	4016487	+	LBAHFK_04012	541.0	1.6e-190	0.998	0.895	0.603	UniRef:UniRef50_P32170
contig_1	cds	4016570	4017394	+	LBAHFK_04013	513.0	5.3e-185	0.989	0.975	0.908	UniRef:UniRef50_A4WG94
contig_1	cds	4017404	4017718	+	LBAHFK_04014	-	-	-	-	-	-
contig_1	cds	4017759	4019153	-	LBAHFK_04015	494.0	1.1e-171	1.009	1.038	0.573	UniRef:UniRef50_A7MPW9
contig_1	cds	4019574	4020236	-	LBAHFK_04016	363.0	5.8e-127	0.891	0.817	0.949	UniRef:UniRef50_A0A0H2Z4H3
contig_1	cds	4020286	4021119	-	LBAHFK_04017	404.0	5.9e-141	0.993	0.844	0.753	UniRef:UniRef50_P32177
contig_1	cds	4021313	4024363	+	LBAHFK_04018	1597.0	0.0	0.829	1.0	0.903	UniRef:UniRef50_A0A5H7CWS7
contig_1	ncRNA-region	4021895	4021953	+	-	84.4	2.6e-13	-	-	-	RFAM:RF01989
contig_1	cds	4024376	4025278	+	LBAHFK_04019	634.0	3.8e-234	1.0	1.0	1.0	BlastRules:WP_000331377
contig_1	cds	4025275	4025910	+	LBAHFK_04020	333.0	1.6e-115	0.934	0.853	0.812	UniRef:UniRef50_P0AEL0
contig_1	cds	4025907	4026836	+	LBAHFK_04021	434.0	7.3e-152	1.0	0.901	0.670	UniRef:UniRef50_P13024
contig_1	cds	4026930	4027058	-	LBAHFK_04022	-	-	-	-	-	-
contig_1	cds	4027018	4027260	-	LBAHFK_04023	144.0	3.6e-45	1.0	1.0	0.900	UniRef:UniRef50_E3G5J9
contig_1	cds	4027479	4027697	-	LBAHFK_04024	140.0	9.0e-44	1.0	0.889	1.0	UniRef:UniRef50_Q8FBE9
contig_1	cds	4028393	4030207	-	LBAHFK_04025	1154.0	0.0	1.0	0.979	0.978	UniRef:UniRef50_W1W2B9
contig_1	cds	4030623	4031564	-	LBAHFK_04026	635.0	5.2e-234	1.0	1.0	0.997	BlastRules:WP_001297068
contig_1	cds	4031609	4032046	-	LBAHFK_04027	273.0	3.3e-94	0.966	0.903	1.0	UniRef:UniRef50_P0A6M4
contig_1	cds	4032043	4032915	-	LBAHFK_04028	424.0	7.4e-149	0.990	0.891	0.808	UniRef:UniRef50_P0A8K8
contig_1	cds	4032909	4033508	-	LBAHFK_04029	234.0	4.4e-77	0.970	0.965	0.549	UniRef:UniRef50_A0A1V2BF21
contig_1	cds	4033607	4034392	-	LBAHFK_04030	438.0	3.6e-155	0.977	0.879	0.875	UniRef:UniRef50_P32144
contig_1	cds	4034426	4035322	-	LBAHFK_04031	586.0	3.7e-215	1.0	1.0	0.993	BlastRules:WP_000621656
contig_1	cds	4035490	4036386	+	LBAHFK_04032	384.0	2.6e-132	0.997	0.820	0.636	UniRef:UniRef50_P0A9V8
contig_1	cds	4036410	4037288	+	LBAHFK_04033	509.0	7.0e-185	1.0	1.0	0.880	BlastRules:WP_001067413
contig_1	cds	4037304	4038545	+	LBAHFK_04034	836.0	3.4e-310	1.0	1.0	0.927	BlastRules:WP_000870946
contig_1	cds	4038613	4039515	+	LBAHFK_04035	564.0	1.4e-203	1.143	0.994	0.816	UniRef:UniRef50_P32139
contig_1	cds	4039720	4041756	+	LBAHFK_04036	1428.0	0.0	1.0	1.0	0.990	BlastRules:WP_000380843
contig_1	cds	4041802	4043187	+	LBAHFK_04037	828.0	1.9e-302	0.980	0.885	0.883	UniRef:UniRef50_P32136
contig_1	cds	4043228	4044631	+	LBAHFK_04038	597.0	3.1e-211	0.974	0.890	0.648	UniRef:UniRef50_P32136
contig_1	cds	4044632	4045390	+	LBAHFK_04039	499.0	5.2e-180	1.0	1.0	0.940	UniRef:UniRef50_P76773
contig_1	cds	4045482	4046747	-	LBAHFK_04040	820.0	4.4e-301	1.0	0.952	1.0	UniRef:UniRef50_P32135
contig_1	cds	4046849	4047463	-	LBAHFK_04041	400.0	7.3e-142	1.0	0.816	0.985	UniRef:UniRef50_A0A376MMD1
contig_1	ncRNA	4047544	4047666	+	LBAHFK_04042	150.3	1.3e-25	-	-	-	RFAM:RF01387
contig_1	cds	4047548	4047859	+	LBAHFK_04043	119.0	1.5e-34	1.0	1.0	0.592	UniRef:UniRef50_A0A1N6MX57
contig_1	cds	4047979	4048725	+	LBAHFK_04044	511.0	3.0e-184	1.0	0.810	0.972	UniRef:UniRef50_A0A854BIN2
contig_1	cds	4048695	4049090	-	LBAHFK_04045	-	-	-	-	-	-
contig_1	cds	4049098	4049808	-	LBAHFK_04046	465.0	9.2e-167	1.097	1.0	0.907	UniRef:UniRef50_P0ACM9
contig_1	cds	4050025	4051848	-	LBAHFK_04047	762.0	6.5e-271	0.992	0.865	0.641	UniRef:UniRef50_Q9HU67
contig_1	ncRNA	4051930	4052037	-	LBAHFK_04048	133.1	5.1e-23	-	-	-	RFAM:RF02755
contig_1	cds	4052221	4053630	+	LBAHFK_04049	627.0	1.3e-223	0.989	0.977	0.657	UniRef:UniRef50_A0A7V8WL33
contig_1	cds	4053804	4054853	+	LBAHFK_04050	637.0	6.4e-231	0.983	0.896	0.939	UniRef:UniRef50_P0AFB5
contig_1	cds	4054865	4056274	+	LBAHFK_04051	527.0	1.3e-183	1.049	0.969	0.579	UniRef:UniRef50_A0A519ZKQ6
contig_1	cds	4056386	4056496	+	LBAHFK_04052	68.6	2.2e-16	1.0	1.0	1.0	UniRef:UniRef50_C1P620
contig_1	cds	4056686	4058059	-	LBAHFK_04053	898.0	0.0	0.972	0.890	0.993	UniRef:UniRef50_P32131
contig_1	cds	4058248	4058757	-	LBAHFK_04054	-	-	-	-	-	-
contig_1	ncRNA	4058815	4059068	-	LBAHFK_04055	278.0	1.1e-39	-	-	-	RFAM:RF00084
contig_1	cds	4059339	4059971	+	LBAHFK_04056	288.0	8.0e-98	0.962	0.898	0.743	UniRef:UniRef50_Q8E8J7
contig_1	ncRNA	4060097	4060215	-	LBAHFK_04057	122.8	2.8e-22	-	-	-	RFAM:RF00021
contig_1	cds	4060353	4063139	-	LBAHFK_04058	1326.0	0.0	1.015	0.937	0.729	UniRef:UniRef50_G2E0J3
contig_1	cds	4063198	4063383	+	LBAHFK_04059	-	-	-	-	-	-
contig_1	cds	4063503	4064435	+	LBAHFK_04060	574.0	2.3e-208	0.881	0.996	0.996	UniRef:UniRef50_A0A377DDZ7
contig_1	cds	4064476	4065906	-	LBAHFK_04061	892.0	0.0	1.063	1.0	0.919	UniRef:UniRef50_P32128
contig_1	cds	4066061	4066687	-	LBAHFK_04062	299.0	8.9e-102	1.005	0.843	0.694	UniRef:UniRef50_Q9X6N0
contig_1	cds	4066704	4067690	-	LBAHFK_04063	673.0	1.9e-248	1.0	1.0	0.997	BlastRules:WP_001065497
contig_1	cds	4067767	4068036	-	LBAHFK_04064	102.0	3.1e-28	0.978	0.837	0.575	UniRef:UniRef50_P0ADP9
contig_1	cds	4068106	4068690	+	LBAHFK_04065	258.0	3.4e-86	0.985	0.880	0.660	UniRef:UniRef50_P32173
contig_1	cds	4068672	4069199	+	LBAHFK_04066	332.0	3.4e-116	0.977	0.822	0.982	UniRef:UniRef50_P32125
contig_1	rRNA	4069302	4069417	-	LBAHFK_04067	93.0	2.2e-15	-	-	-	RFAM:RF00001
contig_1	rRNA	4069511	4072412	-	LBAHFK_04068	2872.8	5.9e-06	-	-	-	RFAM:RF02541
contig_1	ncRNA	4072420	4072528	-	LBAHFK_04069	125.0	1.0e-21	-	-	-	RFAM:RF01830
contig_1	tRNA	4072596	4072671	-	LBAHFK_04070	78.1	-	-	-	-	-
contig_1	tRNA	4072714	4072790	-	LBAHFK_04071	75.8	-	-	-	-	-
contig_1	rRNA	4072859	4074400	-	LBAHFK_04072	1576.4	9.3e-48	-	-	-	RFAM:RF00177
contig_1	cds	4074777	4075322	-	LBAHFK_04073	276.0	7.2e-94	0.967	0.845	0.743	UniRef:UniRef50_P0ACB4
contig_1	cds	4075334	4076785	-	LBAHFK_04074	646.0	4.8e-230	1.066	1.0	0.643	UniRef:UniRef50_P44843
contig_1	cds	4076824	4077438	-	LBAHFK_04075	251.0	3.3e-83	0.990	0.906	0.629	UniRef:UniRef50_P27862
contig_1	cds	4077438	4078769	-	LBAHFK_04076	785.0	1.5e-286	0.923	0.891	0.929	UniRef:UniRef50_P21165
contig_1	cds	4078959	4081148	+	LBAHFK_04077	1373.0	0.0	1.019	0.946	0.933	UniRef:UniRef50_Q9KNI1
contig_1	cds	4081158	4082321	+	LBAHFK_04078	574.0	6.9e-205	0.997	0.944	0.741	UniRef:UniRef50_Q5E8X7
contig_1	cds	4082512	4083213	-	LBAHFK_04079	351.0	7.3e-122	1.0	0.896	0.742	UniRef:UniRef50_E0WT32
contig_1	cds	4083259	4084752	-	LBAHFK_04080	819.0	1.1e-298	0.980	0.996	0.789	UniRef:UniRef50_Q2SQ75
contig_1	cds	4084919	4085407	+	LBAHFK_04081	206.0	3.5e-67	1.006	0.959	0.601	UniRef:UniRef50_P0AFW0
contig_1	cds	4085404	4086186	-	LBAHFK_04082	419.0	1.6e-147	0.992	0.878	0.760	UniRef:UniRef50_D2TUZ4
contig_1	cds	4086228	4087004	-	LBAHFK_04083	280.0	8.7e-93	0.895	0.805	0.597	UniRef:UniRef50_G4QJK5
contig_1	cds	4087007	4087522	-	LBAHFK_04084	144.0	1.2e-42	0.842	1.014	0.646	UniRef:UniRef50_D3UZ77
contig_1	cds	4087526	4087795	-	LBAHFK_04085	159.0	8.3e-51	1.0	0.864	1.0	UniRef:UniRef50_P69428
contig_1	cds	4087874	4089514	-	LBAHFK_04086	1014.0	0.0	0.998	0.882	0.892	UniRef:UniRef50_P0A6A0
contig_1	ncRNA	4089511	4089762	-	LBAHFK_04087	319.6	3.6e-47	-	-	-	RFAM:RF02757
contig_1	cds	4089511	4090116	-	LBAHFK_04088	340.0	5.4e-121	1.0	1.0	0.871	BlastRules:WP_001116086
contig_1	cds	4090130	4090885	-	LBAHFK_04089	310.0	1.4e-105	0.992	0.992	0.643	UniRef:UniRef50_Q21H69
contig_1	cds	4090980	4092407	-	LBAHFK_04090	404.0	3.5e-136	0.876	0.935	0.541	UniRef:UniRef50_E1SND4
contig_1	cds	4092548	4093309	-	LBAHFK_04091	472.0	1.9e-168	0.992	0.818	0.964	UniRef:UniRef50_P12758
contig_1	cds	4093571	4094386	+	LBAHFK_04092	322.0	2.3e-109	0.963	0.929	0.579	UniRef:UniRef50_A0A084ZTT4
contig_1	cds	4094425	4096686	-	LBAHFK_04093	1483.0	0.0	1.078	1.0	0.917	UniRef:UniRef50_Q8X8L5
contig_1	cds	4096922	4097875	+	LBAHFK_04094	474.0	3.2e-168	0.937	0.931	0.771	UniRef:UniRef50_G8LK47
contig_1	cds	4097763	4098662	-	LBAHFK_04095	593.0	7.2e-218	1.0	1.0	0.997	BlastRules:WP_001196238
contig_1	cds	4098738	4099538	-	LBAHFK_04096	417.0	2.4e-147	0.996	0.985	0.747	UniRef:UniRef50_A0A375AFS0
contig_1	cds	4099546	4100568	-	LBAHFK_04097	599.0	6.4e-216	0.988	0.866	0.836	UniRef:UniRef50_P07000
contig_1	cds	4100679	4101299	+	LBAHFK_04098	364.0	2.5e-128	1.0	1.0	0.913	UniRef:UniRef50_A0A6N3FR29
contig_1	cds	4101361	4101981	-	LBAHFK_04099	402.0	1.2e-142	1.0	0.841	0.990	UniRef:UniRef50_P0AG38
contig_1	cds	4102045	4103880	-	LBAHFK_04100	787.0	1.7e-281	0.997	0.928	0.626	UniRef:UniRef50_K6ZXG4
contig_1	cds	4104007	4104876	-	LBAHFK_04101	414.0	3.8e-145	0.893	0.869	0.717	UniRef:UniRef50_D1P2V8
contig_1	cds	4105041	4105508	+	LBAHFK_04102	205.0	9.7e-67	0.974	0.904	0.649	UniRef:UniRef50_A0A2G0QE88
contig_1	cds	4105560	4106450	+	LBAHFK_04103	529.0	3.6e-190	1.0	0.949	0.902	UniRef:UniRef50_A0A156JPX3
contig_1	cds	4106545	4106925	+	LBAHFK_04104	192.0	1.2e-62	1.0	0.851	0.778	UniRef:UniRef50_A0A427UPH3
contig_1	cds	4106939	4107319	+	LBAHFK_04105	227.0	1.6e-76	1.0	1.0	0.881	UniRef:UniRef50_A0AAQ1Q6S1
contig_1	cds	4107362	4108312	-	LBAHFK_04106	608.0	3.6e-220	1.0	0.861	0.994	UniRef:UniRef50_P0A2R8
contig_1	cds	4108682	4109446	+	LBAHFK_04107	489.0	8.6e-176	1.0	0.891	0.972	UniRef:UniRef50_P27840
contig_1	cds	4109529	4109963	+	LBAHFK_04108	-	-	-	-	-	-
contig_1	cds	4109991	4110431	+	LBAHFK_04109	-	-	-	-	-	-
contig_1	cds	4110476	4112638	-	LBAHFK_04110	1420.0	0.0	1.0	0.921	0.996	UniRef:UniRef50_P03018
contig_1	cds	4112722	4113438	-	LBAHFK_04111	410.0	6.7e-145	0.992	0.871	0.860	UniRef:UniRef50_P0ADP0
contig_1	cds	4113438	4114334	-	LBAHFK_04112	538.0	4.5e-196	1.007	1.0	0.900	BlastRules:WP_000132874
contig_1	cds	4114331	4115038	-	LBAHFK_04113	306.0	4.5e-104	0.940	0.895	0.665	UniRef:UniRef50_P23305
contig_1	cds	4115035	4115859	-	LBAHFK_04114	386.0	4.5e-134	1.004	0.881	0.695	UniRef:UniRef50_A0A1Y0CYQ9
contig_1	cds	4115896	4116099	-	LBAHFK_04115	90.5	4.9e-24	1.0	0.827	0.672	UniRef:UniRef50_H5V6H7
contig_1	cds	4116565	4116885	+	LBAHFK_04116	135.0	1.3e-40	1.019	0.956	0.565	UniRef:UniRef50_C5BBD2
contig_1	cds	4116925	4119471	-	LBAHFK_04117	1702.0	0.0	1.059	1.0	0.939	UniRef:UniRef50_Q59119
contig_1	cds	4119837	4120799	+	LBAHFK_04118	466.0	3.8e-164	1.134	1.0	0.669	UniRef:UniRef50_Q6CZG3
contig_1	cds	4120796	4121536	+	LBAHFK_04119	278.0	5.6e-93	1.0	1.004	0.569	UniRef:UniRef50_A0A0J8YX47
contig_1	cds	4121558	4122793	+	LBAHFK_04120	541.0	5.3e-191	0.893	0.844	0.823	UniRef:UniRef50_A0A3S4EFV5
contig_1	cds	4122796	4123992	+	LBAHFK_04121	550.0	1.6e-194	1.171	0.996	0.620	UniRef:UniRef50_P0ACB7
contig_1	ncRNA	4124040	4124246	-	LBAHFK_04122	221.5	1.6e-33	-	-	-	RFAM:RF00083
contig_1	ncRNA	4124096	4124244	-	LBAHFK_04123	65.5	4.7e-11	-	-	-	RFAM:RF00128
contig_1	cds	4124671	4126326	+	LBAHFK_04124	1109.0	0.0	1.0	1.0	0.984	BlastRules:WP_000395863
contig_1	cds	4126428	4127663	-	LBAHFK_04125	563.0	1.5e-199	1.0	0.930	0.606	UniRef:UniRef50_P25550
contig_1	tRNA	4127810	4127886	-	LBAHFK_04126	82.4	-	-	-	-	-
contig_1	tRNA	4127929	4128015	-	LBAHFK_04127	67.1	-	-	-	-	-
contig_1	tRNA	4128036	4128111	-	LBAHFK_04128	78.7	-	-	-	-	-
contig_1	tRNA	4128170	4128246	-	LBAHFK_04129	82.2	-	-	-	-	-
contig_1	cds	4128349	4129734	-	LBAHFK_04130	831.0	1.9e-303	0.998	0.893	0.917	UniRef:UniRef50_P27837
contig_1	cds	4129925	4130665	-	LBAHFK_04131	283.0	7.0e-95	1.0	0.984	0.557	UniRef:UniRef50_A0AA42EID2
contig_1	cds	4130668	4132020	-	LBAHFK_04132	667.0	1.4e-239	1.038	0.961	0.719	UniRef:UniRef50_P27835
contig_1	cds	4132017	4133096	-	LBAHFK_04133	487.0	3.1e-171	1.0	0.913	0.660	UniRef:UniRef50_P56258
contig_1	cds	4133093	4134343	-	LBAHFK_04134	629.0	4.8e-227	0.825	0.997	0.983	UniRef:UniRef50_A0A2X3KIZ8
contig_1	cds	4134345	4135475	-	LBAHFK_04135	598.0	3.0e-214	1.184	1.0	0.721	UniRef:UniRef50_P27833
contig_1	cds	4135480	4136154	-	LBAHFK_04136	291.0	8.6e-99	0.996	0.987	0.673	UniRef:UniRef50_A0A0K0HGN3
contig_1	cds	4136132	4137013	-	LBAHFK_04137	526.0	3.4e-188	1.0	0.807	0.870	UniRef:UniRef50_P37744
contig_1	cds	4137032	4138099	-	LBAHFK_04138	544.0	9.4e-195	0.958	0.991	0.759	UniRef:UniRef50_A0A4U9U1U2
contig_1	cds	4138099	4139361	-	LBAHFK_04139	522.0	5.6e-183	0.998	0.886	0.637	UniRef:UniRef50_Q45410
contig_1	cds	4139358	4140488	-	LBAHFK_04140	473.0	1.3e-164	0.981	0.837	0.645	UniRef:UniRef50_D3VHX4
contig_1	cds	4140544	4141590	-	LBAHFK_04141	437.0	2.3e-152	0.974	0.950	0.652	UniRef:UniRef50_A0A4P8SLS1
contig_1	cds	4141602	4142705	-	LBAHFK_04142	632.0	9.5e-229	0.997	0.951	0.861	UniRef:UniRef50_P0AC78
contig_1	cds	4142945	4144204	-	LBAHFK_04143	655.0	1.3e-235	0.995	0.885	0.772	UniRef:UniRef50_Q7NXP1
contig_1	cds	4144531	4144860	-	LBAHFK_04144	213.0	2.3e-71	1.128	1.0	0.886	UniRef:UniRef50_E0SKQ9
contig_1	ncRNA-region	4144831	4144930	-	-	69.1	2.1e-10	-	-	-	RFAM:RF02773
contig_1	cds	4144991	4146256	+	LBAHFK_04145	600.0	7.0e-214	1.059	0.953	0.688	UniRef:UniRef50_P0A8J8
contig_1	cds	4146392	4147876	+	LBAHFK_04146	595.0	3.5e-209	0.988	0.892	0.631	UniRef:UniRef50_P25552
contig_1	cds	4147923	4149944	-	LBAHFK_04147	1254.0	0.0	0.993	0.910	0.939	UniRef:UniRef50_P09980
contig_1	cds	4150031	4150312	+	LBAHFK_04148	179.0	1.4e-60	0.989	0.989	0.946	BlastRules:WP_001096806
contig_1	cds	4150358	4151833	-	LBAHFK_04149	760.0	9.1e-277	1.0	1.195	0.821	UniRef:UniRef50_A0A2X1NUP5
contig_1	cds	4151983	4152873	+	LBAHFK_04150	483.0	6.4e-173	0.834	1.0	0.972	UniRef:UniRef50_A0A455VH64
contig_1	cds	4152870	4154414	-	LBAHFK_04151	842.0	1.3e-305	0.953	0.831	0.882	UniRef:UniRef50_P04968
contig_1	cds	4154417	4156267	-	LBAHFK_04152	892.0	0.0	0.998	0.865	0.735	UniRef:UniRef50_Q9I6E0
contig_1	cds	4156332	4157261	-	LBAHFK_04153	534.0	2.0e-191	0.990	0.892	0.833	UniRef:UniRef50_P0AB80
contig_1	cds	4157281	4157544	-	LBAHFK_04154	80.9	9.2e-20	1.046	1.0	0.505	UniRef:UniRef50_A0A068Z5N5
contig_1	cds	4157541	4159187	-	LBAHFK_04155	1016.0	0.0	1.0	0.968	0.922	UniRef:UniRef50_P0DP90
contig_1	sorf	4159190	4159240	-	LBAHFK_04156	38.9	3.0e-10	1.0	1.0	1.0	UniRef:UniRef50_C1P619
contig_1	ncRNA-region	4159207	4159496	-	-	158.5	4.0e-19	-	-	-	RFAM:RF02744
contig_1	cds	4159778	4161298	+	LBAHFK_04157	806.0	1.1e-294	0.826	1.0	0.990	UniRef:UniRef50_A0A0H2VCK0
contig_1	cds	4161324	4161662	-	LBAHFK_04158	211.0	5.9e-73	1.0	1.0	1.0	BlastRules:WP_000841001
contig_1	cds	4161781	4162620	+	LBAHFK_04159	518.0	1.9e-185	1.254	1.0	0.791	UniRef:UniRef50_P0A2Q0
contig_1	tRNA	4162715	4162790	-	LBAHFK_04160	79.9	-	-	-	-	-
contig_1	tRNA	4162799	4162875	-	LBAHFK_04161	85.5	-	-	-	-	-
contig_1	rRNA	4162930	4163045	-	LBAHFK_04162	93.0	2.2e-15	-	-	-	RFAM:RF00001
contig_1	rRNA	4163139	4166042	-	LBAHFK_04163	2874.2	5.8e-06	-	-	-	RFAM:RF02541
contig_1	ncRNA	4166050	4166158	-	LBAHFK_04164	125.0	1.0e-21	-	-	-	RFAM:RF01830
contig_1	tRNA	4166236	4166311	-	LBAHFK_04165	66.6	-	-	-	-	-
contig_1	rRNA	4166397	4167938	-	LBAHFK_04166	1577.8	8.5e-48	-	-	-	RFAM:RF00177
contig_1	cds	4168419	4169111	+	LBAHFK_04167	321.0	4.6e-110	0.987	0.912	0.718	UniRef:UniRef50_P31475
contig_1	cds	4169134	4170561	+	LBAHFK_04168	866.0	2.5e-317	0.981	0.930	1.0	UniRef:UniRef50_P31474
contig_1	cds	4170527	4171519	-	LBAHFK_04169	571.0	1.5e-205	1.091	0.997	0.822	UniRef:UniRef50_A8ACQ9
